Title,WorkoutType,WorkoutDescription,PlannedDuration,PlannedDistanceInMeters,WorkoutDay,CoachComments,DistanceInMeters,PowerAverage,PowerMax,Energy,AthleteComments,TimeTotalInHours,VelocityAverage,VelocityMax,CadenceAverage,CadenceMax,HeartRateAverage,HeartRateMax,TorqueAverage,TorqueMax,IF,TSS,HRZone1Minutes,HRZone2Minutes,HRZone3Minutes,HRZone4Minutes,HRZone5Minutes,HRZone6Minutes,HRZone7Minutes,HRZone8Minutes,HRZone9Minutes,HRZone10Minutes,PWRZone1Minutes,PWRZone2Minutes,PWRZone3Minutes,PWRZone4Minutes,PWRZone5Minutes,PWRZone6Minutes,PWRZone7Minutes,PWRZone8Minutes,PWRZone9Minutes,PWRZone10Minutes,Rpe,Feeling
Zone 5 Hill Repeats,Run,Warm up for 20 minutes in zone 1-2 then do: 15X30 seconds all out zone 5 sprint on 30 seconds recovery in-between. cool down for 20 minutes in zone1-2,0.75,,2024-05-06,"This is an excellent treadmill workout. We recommend increasing both the incline and the pace as the workout progresses. Because the rest interval is so short, standing on the side of the treadmill in-between intervals is recommended. If done outside, find a steep hill for repeats, and either jog slowly downhill or walk uphill in-between intervals.",4884.3798828125,,,,,0.637498915195465,2.12800002098083,,121.0,,149.0,180.0,,,0.851200008392334,50.6,5.0,18.0,8.0,6.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
Muscular Endurance,Bike,Warm Up: -10 minutes Zone 1 -10 minutes Zone 2 Main Set: -2 x 10 minutes in Zone 3 with 5 minutes of recovery in Zone 1 after each interval Cool Down: -10 minutes Zone 1,1.0,,2024-05-10,Longer steady Muscular endurance sets working on strengthening your maximum sustained power,21342.9609375,,,,,0.737008333206177,8.04399967193604,,58.0,,136.0,154.0,,,0.682457147329902,37.73,10.0,31.0,4.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
Vo2 short recovery step up intervals,Bike,"Warm Up: -15 minutes Zone 1 Main Set: -4 x 3 minute step up sprints done as :30 seconds in low Zone 4, 1 minute in high Zone 4, 1 minute in low Zone 5, :30 seconds in high Zone 5 around 120% of FTP with 5 minutes of recovery in between sets in Zone 1 -63 minutes Zone 2 Cool Down: -10 minutes Zone 1",2.0,,2024-05-13,These are high intensity step up intervals starting in low Zone 4 and going to upper Zone 5 at or around 120% of FTP.,24157.83984375,162.0,303.0,307.502,,0.731908917427063,12.7414767108386,,57.0,,134.0,152.0,,,0.549060924974738,15.74,7.0,23.0,1.0,0.0,0.0,0.0,0.0,,,,21.0,10.0,1.0,0.0,0.0,0.0,,,,,,
Cycling,Bike,,,,2024-05-13,,0.0,,,,,0.464208871126175,0.0,,,,124.0,154.0,,,0.638560810110248,20.57,14.0,4.0,2.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
Zone 5 Repeats,Run,Warm up for 10 minutes in zone 1-2 then do: 8X1 minutes in zone 5 with 2 minutes easy recovery in-between cool down for 10 minutes in zone 1-2,0.733333333333333,,2024-05-14,These need to be FAST and all out!,4879.97998046875,,,,,0.710555255413055,1.90799999237061,,113.0,,148.0,173.0,,,0.763199996948242,45.46,13.0,13.0,13.0,8.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
Easy Effort spin,Bike,45 minutes in Zone 1,0.75,,2024-05-15,This is designed as a low effort ride with a focus on active recovery. This is a great workout to work on maintaining a high cadence if you are used to keeping it under 88,14975.6298828125,162.0,385.0,261.356,,0.448272496461868,9.27858109220105,,57.0,,125.0,154.0,,,0.572645688804613,14.48,14.0,4.0,2.0,0.0,0.0,0.0,0.0,,,,21.0,4.0,1.0,1.0,0.0,0.0,,,,,,
Virtual Activity Cycling,Bike,,,,2024-05-15,,13241.16015625,163.0,339.0,315.375,,0.535780847072601,6.86782165780602,,40.0,,,,,,0.550549022366316,16.02,,,,,,,,,,,21.0,10.0,1.0,0.0,0.0,0.0,,,,,,
Cycling,Bike,,,,2024-05-15,,16716.470703125,,,,,0.750836670398712,6.18400001525879,,42.0,,128.0,148.0,,,0.631582120065808,32.94,20.0,16.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
Race Pace Intervals,Bike,Warm Up: -20 minutes Zone 1 Main Set: -20 minutes Zone 2 -10 minutes Zone 1 -20 minutes high Zone 2 - low Zone 2b -10 minutes Zone 1 -20 minutes Zone 2 -10 minutes Zone 1 -10 minutes high Zone 2 - low Zone 2b -10 minutes Zone 3 -10 minutes Zone 1 Cool Down: -70 minutes Zones 1-2,3.5,,2024-05-19,"This is a race simulated workout. Simulate race day as much as possible by riding a route similar to the race course, using same race equipment, also practicing race nutrition. The first 30 minutes of these race intervals are at or just below expected race pace, Second 30 minutes are just above race pace. Third 30 minutes at or just below expected race pace, The Last set is 40 minutes long giving you a longer push to get through the fatigue. Done as 30 minutes high Zone 2-low Zone 2b with the last 10 minutes being in Zone 3. These higher paced intervals will get your muscles used to higher intensity to better set you up on race day.",84165.46875,150.0,436.0,1395.756,,2.58684349060059,9.04227210464117,,45.0,,137.0,170.0,,,0.514016731087834,67.98,56.0,88.0,17.0,0.0,0.0,1.0,0.0,,,,129.0,24.0,2.0,0.0,0.0,0.0,,,,,,
Zone 2 Run,Run,"Warm up for 5 minutes in zone 1, 65 minutes in zone 2, 5 minutes zone 1 cool down",1.25,,2024-05-19,,8371.66015625,,,,,1.04708671569824,2.22099995613098,,148.0,,135.0,154.0,,,0.896030244367653,93.22,19.0,34.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
Cycling,Bike,,,,2024-05-19,,0.0,,,,,3.50875282287598,0.0,,,,134.0,170.0,,,0.656584901319679,172.9,97.0,92.0,14.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,
Zone 3 Intervals,Run,Warm up for 20 minutes in zone 1-2 then do: 6X4 minutes in zone 3 on 2 minutes recovery in-between. cool down for 10 minutes in zone 1-2,1.1,,2024-05-21,,8534.169921875,,,,,0.904826402664185,2.61999988555908,,147.0,,139.0,166.0,,,1.05455872944925,111.18,20.0,22.0,7.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
Virtual Activity Cycling,Bike,,,,2024-05-23,,18635.30078125,169.0,264.0,345.249,,0.568418860435486,9.10371313202247,,57.0,,,,,,0.55728145872978,17.43,,,,,,,,,,,20.0,13.0,0.0,0.0,0.0,0.0,,,,,,
Indoor Cycling,Bike,,,,2024-05-23,,17055.849609375,,,,,0.610420286655426,7.76100015640259,,55.0,,128.0,143.0,,,0.634244506984167,26.86,15.0,20.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
Endurance Step Ups,Bike,"Warm Up: -9 minutes Zone 1 Main Set: -3 x 12 minute step ups done as 5 minutes in low Zone 3, 5 minutes in high Zone 3, 2 minutes in low Zone 4 With 10 minutes of recovery in Zone 1 after each interval set",1.25,,2024-05-24,These are tough intervals that will really build strength and speed. Each Interval set is 12 minutes long Starting in low Zone 3 and building up to Zone 4 with 10 minutes of recovery after. The interval set is repeated a total of 3 times.,13238.7099609375,198.0,447.0,336.588,,0.472653329372406,7.77832547646152,,51.0,,,,,,0.690736933435381,22.16,,,,,,,,,,,11.0,12.0,3.0,1.0,1.0,0.0,,,,,,
Zone 2b Long Run,Run,Warm up in zone 1-2 for 10 minutes then do: 4x15 minutes in zone 2b with 3 minutes zone 1-2 recovery in-between cool down for 10 minutes in zone 1-2,1.53333333333333,,2024-05-24,,6960.41015625,,,,,0.89782190322876,2.15300011634827,,130.0,,130.0,157.0,,,0.90033260356332,80.4,18.0,24.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
Virtual Activity Cycling,Bike,,,,2024-05-24,,13241.16015625,181.0,493.0,236.451,,0.381479740142822,10.1387137490429,,47.0,,,,,,0.669954421204811,15.95,,,,,,,,,,,12.0,6.0,2.0,1.0,1.0,0.0,,,,,,
Cycling,Bike,,,,2024-05-24,,26121.419921875,,,,,1.19820296764374,6.05600023269653,,50.0,,140.0,170.0,,,0.719499768889629,69.02,22.0,18.0,13.0,13.0,2.0,1.0,0.0,,,,,,,,,,,,,,,
Race Pace Intervals,Bike,"Warm Up: -20 minutes Zone 1 Main Set: -4 x 30 minutes done as 25 minutes in high Zone 2 - mid Zone 2b, 5 minutes in Zone 3 with 10 minutes of recovery in Zone 1 after each interval set Cool Down Pyramid: -20 minutes low Zone 1 -20 minutes high Zone 1 -20 minutes low Zone 2 -20 minutes high Zone 1 -20 minutes low Zone 1",4.0,,2024-05-26,"This is a race simulated workout. Simulate race day as much as possible by riding a route similar to the race course, using same race equipment, also practicing race nutrition. Have these interval efforts to be above the pace you plan on racing at.",84164.296875,157.0,329.0,1660.106,,2.93098616600037,7.97690236707421,,50.0,,,,,,0.54475366336739,86.8,,,,,,,,,,,127.0,42.0,5.0,1.0,0.0,0.0,,,,,,
Cycling,Bike,,,,2024-05-26,,82315.890625,,,,,3.43102312088013,6.66400003433228,,48.0,,134.0,160.0,,,0.652839179223222,167.05,93.0,96.0,13.0,2.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
Virtual Activity Cycling,Bike,,,,2024-05-26,,10015.66015625,141.0,297.0,236.356,,0.465757787227631,5.97593088081742,,41.0,,,,,,0.489857278044467,10.99,,,,,,,,,,,23.0,5.0,1.0,0.0,0.0,0.0,,,,,,
Zone 3 Intervals,Run,Warm up for 20 minutes in zone 1-2 then do: 8X4 minutes in zone 3 on 2 minutes recovery in-between. cool down for 10 minutes in zone 1-2,1.3,,2024-05-28,,9457.16015625,,,,,1.13442468643188,2.31599998474121,,126.0,,130.0,172.0,,,0.926399993896484,108.17,15.0,17.0,6.0,5.0,1.0,0.0,0.0,,,,,,,,,,,,,,,
Zone 2b Long Run,Run,Warm up in zone 1-2 for 10 minutes then do: 4x20 minutes in zone 2b with 3 minutes zone 1-2 recovery in-between cool down for 10 minutes in zone 1-2,1.86666666666667,,2024-05-30,,8174.14990234375,,,,,0.87030416727066,2.60899996757507,,140.0,,139.0,165.0,,,1.04359998703003,104.67,16.0,20.0,8.0,3.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
Virtual Activity Cycling,Bike,,,,2024-06-02,,24050.94921875,161.0,265.0,480.671,,0.830900251865387,8.04110639209295,,55.0,,,,,,0.548369089689662,24.74,,,,,,,,,,,32.0,16.0,1.0,0.0,0.0,0.0,,,,,,
Race Pace Intervals,Bike,Warm Up: -15 minutes Zone 1 Main Set: -5 x 30 minutes at high Zone 2 - mid Zone 2b with 15 minutes of Zone 1 after each interval Cool Down: 60 minutes Zone 1,5.0,,2024-06-03,"This is a race simulated workout. Simulate race day as much as possible by riding a route similar to the race course, using same race equipment, also practicing race nutrition. Have these interval efforts be slightly above the pace you plan on racing at.",84165.46875,178.0,363.0,1744.471,,2.7251181602478,8.57955848623853,,57.0,,,,,,0.596554862996012,96.73,,,,,,,,,,,85.0,68.0,10.0,1.0,0.0,0.0,,,,,,
Brick Run,Run,"5 minutes in zone 1, 50 minutes in zone 2, 5 minutes in zone 1",1.0,,2024-06-03,run right off the bike!,7039.240234375,,,,,0.920588552951813,2.12400007247925,,139.0,,133.0,151.0,,,0.982590277770224,98.25,25.0,24.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
Virtual Activity Cycling,Bike,,,,2024-06-03,,13241.16015625,142.0,355.0,308.849,,0.605925559997559,6.0739266771789,,43.0,,,,,,0.525713212759419,16.52,,,,,,,,,,,29.0,6.0,1.0,0.0,0.0,0.0,,,,,,
Virtual Activity Cycling,Bike,,,,2024-06-03,,13241.16015625,125.0,274.0,297.531,,0.65954864025116,5.57992421249473,,39.0,,,,,,0.437366806184951,12.49,,,,,,,,,,,36.0,2.0,1.0,0.0,0.0,0.0,,,,,,
Virtual Activity Cycling,Bike,,,,2024-06-03,,2170.61010742188,109.0,179.0,58.428,,0.149001941084862,4.04210448309474,,38.0,,,,,,0.361664030229882,1.84,,,,,,,,,,,9.0,0.0,0.0,0.0,0.0,0.0,,,,,,
Cycling,Bike,,,,2024-06-03,,105783.8828125,,,,,4.37784671783447,6.71199989318848,,50.0,,134.0,158.0,,,0.664035490338276,221.88,96.0,121.0,28.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
Lap Swimming,Swim,,,,2024-06-07,,525.0,,,,,0.213540000915527,0.681818181818182,,22.0,,126.0,149.0,,,0.853665195678153,13.28,6.0,2.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
Brick Run,Run,"5 minutes in zone 1, 20 minutes in zone 2, 5 minutes in zone 1",0.5,,2024-06-09,run right off the bike!,7126.2001953125,,,,,0.746568620204926,2.65100002288818,,150.0,,145.0,174.0,,,1.09964977113097,99.25,10.0,23.0,3.0,5.0,2.0,0.0,0.0,,,,,,,,,,,,,,,
Zone 3 Intervals,Run,Warm up for 20 minutes in zone 1-2 then do: 6X5 minutes in zone 3 on 2 minutes recovery in-between. cool down for 10 minutes in zone 1-2,1.2,,2024-06-18,,9439.33984375,,,,,1.06181001663208,2.46900010108948,,137.0,,149.0,177.0,,,0.987600040435791,114.91,14.0,20.0,8.0,17.0,4.0,2.0,0.0,,,,,,,,,,,,,,,
Race Pace Intervals,Bike,"Warm Up: -30 minutes Zone 1 Main Set: 5 x 30 minutes done as 25 minutes at high Zone 2 - mid Zone 2b, 5 minutes Zone 3 with 15 minutes of recovery in Zone 1 after each interval set Cool Down: 105 minutes Zone 1",6.0,,2024-06-23,"This is a race simulated workout. Simulate race day as much as possible by riding a route similar to the race course, using same race equipment, also practicing race nutrition. Have these interval efforts to be above the pace you plan on racing at. These are long race efforts, use them to be comfortable in aero and to get used to what race day will feel like",84164.7265625,160.0,558.0,1705.624,,2.95757389068604,7.9094752901513,,54.0,,,,,,0.558080945238366,91.86,,,,,,,,,,,121.0,47.0,7.0,1.0,0.0,0.0,,,,,,
Virtual Activity Cycling,Bike,,,,2024-06-23,,39951.53125,122.0,325.0,667.337,,1.52404129505157,7.28245192307692,,45.0,,,,,,0.458858091830067,31.86,,,,,,,,,,,79.0,11.0,1.0,0.0,0.0,0.0,,,,,,
Cycling,Bike,,,,2024-06-23,,109657.796875,,,,,4.74553346633911,6.41900014877319,,50.0,,141.0,173.0,,,0.714511497718019,279.04,78.0,107.0,67.0,30.0,3.0,4.0,0.0,,,,,,,,,,,,,,,
Lap Swimming,Swim,,,,2024-06-24,,1000.0,,,,,0.380623890558879,0.729394602479942,,23.0,,136.0,156.0,,,0.912244950553125,28.9,4.0,13.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
Zone 3 Intervals,Run,Warm up for 10 minutes in zone 1-2 then do: 8X5 minutes in zone 3 on 2 minutes recovery in-between. cool down for 5 minutes in zone 1-2,1.18333333333333,,2024-06-25,,4305.7900390625,,,,,0.487239450216293,2.45499992370605,,136.0,,144.0,169.0,,,0.981999969482422,51.12,6.0,12.0,7.0,2.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
Lap Swimming,Swim,,,,2024-06-25,,525.0,,,,,0.178636667463515,0.816485225505443,,25.0,,123.0,152.0,,,1.02046052053618,18.98,3.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
Lap Swimming,Swim,,,,2024-06-30,,1600.0,,,,,0.518218613730537,0.857449088960343,,24.0,,144.0,161.0,,,1.07204863128369,63.85,8.0,22.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
Race Pace Intervals,Bike,Warm Up: -30 minutes Zone 1 Main Set: -5 x 30 minutes at high Zone 2 - mid Zone 2b with 15 minutes of recovery in Zone 1 after each interval Cool Down Pyramid: -20 minutes low Zone 1 -20 minutes high Zone 1 -25 minutes low Zone 2 -20 minutes high Zone 1 -20 minutes low Zone 1,6.0,,2024-07-03,"This is a race simulated workout. Simulate race day as much as possible by riding a route similar to the race course, using same race equipment, also practicing race nutrition. Have these interval efforts to be above the pace you plan on racing at. These are long race efforts, use them to be comfortable in aero and to get used to what race day will feel like",40997.71875,115.0,346.0,675.534,,1.63409972190857,6.96884561448241,,55.0,,,,,,0.400478758075197,26.05,,,,,,,,,,,93.0,5.0,0.0,0.0,0.0,0.0,,,,,,
Cycling,Bike,,,,2024-07-03,,33028.12109375,,,,,1.75054383277893,5.24100017547607,,54.0,,131.0,155.0,,,0.657212554007184,84.94,38.0,48.0,6.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
500s Swim,Swim,Warm up Zone 1: 200 swim Main Set: 4x500 Zone 2-3 #1: Moderate pace #2: Moderate pull #3: FAST pull #4: race pace Cool Down Zone 1: 100 easy,0.759444444444444,2103.1201171875,2024-07-04,"This workout requires paddles as written, but can be done without. You may drill with or without fins",600.0,,,,,0.196872778998481,0.846262341325811,,23.0,,133.0,157.0,,,1.05821299619558,23.33,4.0,4.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
Zone 2b Long Run,Run,Warm up in zone 1-2 for 10 minutes then do: 4x25 minutes in zone 2b with 3 minutes zone 1-2 recovery in-between cool down for 10 minutes in zone 1-2,2.2,,2024-07-04,,7401.490234375,,,,,0.797847211360931,2.57699990272522,,142.0,,145.0,166.0,,,1.03079996109009,93.41,7.0,16.0,20.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
Endurance Swim,Swim,Warm up: 200 Zone 1 easy 8x50 Zone 5 sprint 2x1000 Zone 2b Race Pace! Record your time! 100 easy Zone 1 cool down,0.974095554351807,2468.88012695313,2024-07-05,2700 yards,1350.0,,,,,0.515355836020576,0.727370689655172,,24.0,,134.0,152.0,,,0.909565716029429,38.78,12.0,13.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
Race Pace Intervals,Bike,Warm Up: -15 minutes Zone 1 Main Set: -4 x 35 minutes at high Zone 2 - mid Zone 2b with 15 minutes of recovery in Zone 1 after each interval Cool Down: -85 minutes Zone 1,5.0,,2024-07-07,"This is a race simulated workout. Simulate race day as much as possible by riding a route similar to the race course, using same race equipment, also practicing race nutrition. Have these interval efforts to be slightly above the pace you plan on racing at.",84165.46875,116.0,559.0,1447.627,,3.46738219261169,6.75160185705118,,67.0,,,,,,0.428071554710166,63.38,,,,,,,,,,,190.0,17.0,0.0,0.0,0.0,0.0,,,,,,
Brick Run,Run,"5 minutes in zone 1, 50 minutes in zone 2, 5 minutes in zone 1",1.0,,2024-07-07,run right off the bike!,8238.1201171875,,,,,0.943612456321716,2.42499995231628,,152.0,,140.0,155.0,,,0.984041504396469,101.07,21.0,33.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
Virtual Activity Cycling,Bike,,,,2024-07-07,,12016.419921875,92.0,186.0,156.41,,0.470521688461304,7.09770816413172,,67.0,,,,,,0.324115676638392,4.83,,,,,,,,,,,28.0,0.0,0.0,0.0,0.0,0.0,,,,,,
Virtual Activity Cycling,Bike,,,,2024-07-07,,13241.16015625,137.0,584.0,295.356,,0.59652304649353,6.16728465591523,,60.0,,,,,,0.519009526193325,15.86,,,,,,,,,,,26.0,8.0,1.0,1.0,0.0,0.0,,,,,,
Cycling,Bike,,,,2024-07-07,,92893.5234375,,,,,5.00657558441162,5.15399980545044,,67.0,,140.0,166.0,,,0.701638123074666,284.24,86.0,131.0,77.0,16.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
Endurance Swim,Swim,Warm up: 200 Zone 1 swim easy 3X1000 Zone 2b! Record your time! 100 Zone 1 easy cool down,0.516111111111111,3017.52001953125,2024-07-08,3300 yards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Strength,,1.0,,2024-07-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zone 3 Intervals,Run,Warm up for 20 minutes in zone 1-2 then do: 6X5 minutes in zone 3 on 2 minutes recovery in-between. cool down for 10 minutes in zone 1-2,1.2,,2024-07-10,,11098.6103515625,,,,,1.07429695129395,2.86999988555908,,157.0,,145.0,172.0,,,1.15044730146807,157.77,15.0,32.0,16.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
Long Endurance Swim,Swim,"Warm up Zone 1: 200 swim, 200 kick, 200 pull 500 Zone 2b 20 x 25 Zone 5 SPRINT 1000 Zone 2b 100 Zone 1 easy kick 500 Zone 2b 100 Zone 1 easy cool down",1.26758044189877,3017.52001953125,2024-07-10,"3300 yards. This workout requires paddles as written, but may be done without. You may kick with or without fins.",700.0,,,,,0.263868612713284,0.736842105263158,,23.0,,133.0,150.0,,,0.921123407048251,20.62,7.0,5.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
Broken 1000,Swim,"Warm up Zone 1: 200 drill, 200 swim, 200 kick Broken 1000 Zone 3: 5x100 negative split (second half of the 100 is fatser than the first) 5x100 done as 100 SPRINT, 100 race pace, 100 kick, 100 SPRINT 3x300 Zone 3 as: first 100 FAST, 2nd 100 race pace, 3rd 100 easy 8x50 Zone 1 25 drill/25 sprint 100 Zone 1 cool down easy",0.611313198005935,2743.2001953125,2024-07-14,3000 yards. You may drill and kick with or without fins.,1675.0,,,,,0.593482780456543,0.783809078146935,,23.0,,139.0,162.0,,,0.97997320457187,55.85,17.0,17.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
Today is a brick. Run right after the bike,Brick,,,,2024-07-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Race Pace Intervals,Bike,Warm Up: -15 minutes Zone 1 Main Set: -5 x 30 minutes at high Zone 2 - mid Zone 2b with 15 minutes of Zone 1 after each interval Cool Down: 60 minutes Zone 1,4.2425,,2024-07-14,"This is a race simulated workout. Simulate race day as much as possible by riding a route similar to the race course, using same race equipment, also practicing race nutrition. Have these interval efforts be slightly above the pace you plan on racing at.",33738.71875,,,,,1.33090174198151,7.04199981689453,,,,132.0,169.0,,,0.695637825011425,71.85,17.0,18.0,13.0,11.0,1.0,0.0,0.0,,,,,,,,,,,,,,,
Brick Run Mile Repeats,Run,Warm up for 10 minutes in zone 1-2 then do: 2X1 miles in zone 2b with .25 miles zone 1 recovery in-between 5 minutes in zone 1-2,0.63491268224529,5845.0,2024-07-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brick Run Mile Repeats,Run,Warm up for 10 minutes in zone 1-2 then do: 2X1 miles in zone 2b with .25 miles zone 1 recovery in-between 5 minutes in zone 1-2,0.501666666666667,5845.0,2024-07-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Race Pace Intervals,Bike,Warm Up: -15 minutes Zone 1 Main Set: -5 x 30 minutes at high Zone 2 - mid Zone 2b with 15 minutes of Zone 1 after each interval Cool Down: 60 minutes Zone 1,5.0,,2024-07-20,"This is a race simulated workout. Simulate race day as much as possible by riding a route similar to the race course, using same race equipment, also practicing race nutrition. Have these interval efforts be slightly above the pace you plan on racing at.",90015.96875,,,,,3.39542126655579,7.36399984359741,,62.0,,151.0,173.0,,,0.798851363335309,247.5,20.0,47.0,77.0,50.0,20.0,12.0,0.0,,,,,,,,,,,,,,,
Brick Run Mile Repeats,Run,Warm up for 10 minutes in zone 1-2 then do: 2X1 miles in zone 2b with .25 miles zone 1 recovery in-between 5 minutes in zone 1-2,0.750555555555556,5845.0,2024-07-20,,5904.22998046875,,,,,0.793654441833496,2.06599998474121,,140.0,,137.0,159.0,,,0.825577338825511,59.58,10.0,25.0,3.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
Running,Run,,,,2024-07-21,,2157.17993164063,,,,,0.229660555720329,2.60899996757507,,158.0,,133.0,152.0,,,1.06578846254604,27.86,4.0,6.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
Race Pace Intervals,Bike,"Warm Up: -30 minutes Zone 1 Main Set: 5 x 30 minutes done as 25 minutes at high Zone 2 - mid Zone 2b, 5 minutes Zone 3 with 15 minutes of recovery in Zone 1 after each interval set Cool Down: 105 minutes Zone 1",6.0,,2024-07-29,"This is a race simulated workout. Simulate race day as much as possible by riding a route similar to the race course, using same race equipment, also practicing race nutrition. Have these interval efforts to be above the pace you plan on racing at. These are long race efforts, use them to be comfortable in aero and to get used to what race day will feel like",116454.5,,,,,5.11041021347046,6.32999992370605,,62.0,,143.0,171.0,,,0.73068543744028,314.84,55.0,108.0,74.0,61.0,5.0,2.0,0.0,,,,,,,,,,,,,,,
Lap Swimming,Swim,,,,2024-07-30,,875.0,,,,,0.618769713507758,0.392552714221624,,24.0,,130.0,144.0,,,0.491005680808318,7.32,28.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
